id,choiceB,cond_beliefs_choice_order,riskTaking,statKnow,regretExAnte,regretExPost,duration,beliefA,beliefB,beliefA_below,beliefA_equal,beliefA_above,beliefB_below,beliefB_equal,beliefB_above,choiceStr,whichFirst,short,round,age,sex,student,df,cond
aa3b7ea322717e575661c793,0,choice_first,2,2,4,4,347,1.99,2,0,20,80,10,30,60,7,A,1,2,28,Female,No,NoBox,Description
acc3c3da68e270397ed475ee,0,beliefs_first,3,2,4,4,476,1.3,1,45,10,45,45,11,44,5,B,1,2,23,Female,Yes,NoBox,Description
65ba9446ef49a7d694d2d5dd,1,beliefs_first,4,2,4,3,910,1,0.75,41,9,50,50,9,41,6,B,1,2,24,Female,Yes,NoBox,Description
98bbf8265f68f96c89abbe78,0,choice_first,4,3,4,4,542,1,1,44,12,44,45,10,45,1,B,0,2,21,Female,DATA_EXPIRED,NoBox,Description
9ea47e9ce896f36f25de7cb2,0,beliefs_first,2,2,2,2,429,0.5,0.4,20,50,30,40,60,0,5,B,0,2,37,Female,No,NoBox,Description
c74437c1eee521ad78008b0b,1,choice_first,3,1,5,5,499,1,1,45,10,45,45,10,45,1,B,0,2,26,Female,No,NoBox,Description
69b468bc4e7e4abffece6429,0,beliefs_first,5,3,5,2,568,1,0.98,49,2,49,52,2,46,7,B,0,2,42,Female,No,NoBox,Description
faaa320257ce75113b487842,0,beliefs_first,3,1,3,4,738,1.5,1.5,20,50,30,20,50,30,4,A,0,2,50,Female,No,NoBox,Description
1cdc7404675c46438f00647a,0,beliefs_first,4,2,4,4,941,1,1,25,50,25,30,50,20,7,B,0,2,71,Female,No,NoBox,Description
acbd1f8149c49cc33bccea00,1,choice_first,4,1,5,5,635,1,1,50,0,50,50,0,50,5,A,0,2,63,Female,No,NoBox,Description
44062296c9e2acad30941d03,1,choice_first,2,2,4,3,1672,1.1,1.25,30,10,60,35,15,50,6,B,0,2,41,Female,No,NoBox,Description
07c537c83a8d55445613bbf2,0,beliefs_first,2,1,2,3,689,1,1,30,10,60,30,10,60,1,B,0,2,24,Female,No,NoBox,Description
88e985a762f492099921c8ff,1,choice_first,4,3,4,4,1244,1.5,2,10,50,40,10,20,70,5,B,0,2,48,Female,No,NoBox,Description
41a1613360851d03c8dcfebc,1,beliefs_first,5,2,5,5,1672,1.1,0.5,10,10,80,90,0,10,7,A,0,2,56,Female,No,NoBox,Description
8d81aed6df119b2cd342da76,0,choice_first,4,3,5,2,913,1,1,46,8,46,46,8,46,1,B,1,2,20,Female,Yes,NoBox,Description
3968d198e405c911a73efd1d,1,beliefs_first,3,3,4,4,714,1,1,45.5,9,45.5,45.5,9,45.5,2,A,1,2,22,Female,Yes,NoBox,Description
94219acc2fb03d07a274b11c,0,choice_first,4,3,2,2,869,1,1,25,50,25,25,50,25,7,A,1,2,35,Female,No,NoBox,Description
48b395f2df3c4e0f98fd14e1,0,choice_first,4,1,3,4,1456,1,1,25,15,60,75,10,15,7,B,0,2,53,Female,No,NoBox,Description
63ceac16a30fb9c461f44cc6,1,beliefs_first,3,2,1,5,1339,1.75,2,10,30,60,65,25,10,7,A,0,2,37,Female,No,NoBox,Description
b6f7a2931440dee97b141475,0,beliefs_first,2,1,4,2,757,1,0.8,49,1,50,59,1,40,5,B,0,2,37,Female,No,NoBox,Description
a565e3557954685c390a1d20,0,choice_first,2,1,4,5,924,0.2,0.18,100,0,0,100,0,0,5,A,1,2,22,Female,No,NoBox,Description
016cc4047da2f18f529e5e81,1,choice_first,4,2,4,4,763,1,1,49.4,1.2,49.4,49.4,1.2,49.4,5,A,0,2,29,Female,No,NoBox,Description
ae151dd14c5e3684c1e97a01,1,beliefs_first,3,1,4,4,1586,1.6,1.2,33,34,33,33,33,34,4,B,0,2,44,Female,No,NoBox,Description
e4582e4776d51ae378be07b6,1,choice_first,3,3,5,4,805,1,2,20,25,55,20,40,40,4,A,1,2,49,Female,No,NoBox,Description
052e81d2562792492460ebe2,1,choice_first,3,2,4,5,406,2,0,0,50,50,100,0,0,4,B,1,1,28,Male,No,Random,Description
e1926064779db7bdd6ffcbac,0,choice_first,2,2,3,4,471,2,2,46,8,46,46,8,46,2,A,1,1,24,Female,Yes,Random,Description
416edb6648fd6678f41df28e,1,choice_first,4,1,4,4,391,2,1.9,0,0,100,10,0,90,6,A,1,1,40,Male,No,Random,Description
e913d0b1ff653558c1b2a710,1,beliefs_first,4,3,5,4,411,0.75,1.5,35,10,55,68,12,20,6,B,1,1,20,Male,No,Random,Description
594a4fe9c4ec6d9cf803ad56,0,choice_first,4,3,4,4,423,0.8,1.1,45,10,45,45,10,45,6,B,1,1,33,Male,No,Random,Description
c3f91910c532fa61d861e01d,0,choice_first,2,4,5,4,446,1,1,45,10,45,45,10,45,7,A,1,1,22,Male,Yes,Random,Description
aa0c9cc1cc0b054f502e4875,1,beliefs_first,3,3,4,4,498,1,1.25,45,9,46,36,9,55,4,B,1,1,42,Female,Yes,Random,Description
9a77c34dfa72267c29c2c3b5,1,choice_first,5,3,4,4,507,0.89,0.87,45,10,45,45,10,45,7,B,1,1,26,Male,No,Random,Description
dba2b6f3d72ab48921c1b1e0,0,beliefs_first,2,1,5,5,470,1,1,33,33,34,33,33,34,6,A,1,1,43,Male,No,Random,Description
423040c30978fe7a05ff353f,1,beliefs_first,3,1,5,5,479,0.97,1.13,40,10,50,60,10,30,5,B,1,1,30,Female,No,Random,Description
cf7dfe773a6e26696249351b,0,choice_first,2,3,2,3,545,1,1,10,15,75,15,10,75,3,A,1,1,56,Female,No,Random,Description
b408e54523b92dd8e30bc10e,1,choice_first,5,3,4,4,517,1,1,33.3,33.4,33.3,33.3,33.4,33.3,5,A,1,1,34,Female,No,Random,Description
dbd8a15d912096e2d89f819b,1,choice_first,4,4,2,4,685,1,2,20,40,40,30,30,40,6,B,1,1,33,Male,No,Random,Description
19e27021e2ae105b8b4004a5,0,beliefs_first,2,2,4,5,697,1,1,0,100,0,0,100,0,4,B,1,1,61,Male,No,Random,Description
2bb5126c6286cfbc1a8675fd,0,choice_first,2,2,5,5,649,0.9,1.2,32,9,59,50,8,42,5,B,1,1,28,Male,No,Random,Description
e82c77c698312032e16b08af,1,choice_first,4,3,5,3,605,1,1.2,79,1,20,54,1,45,7,B,1,1,27,Male,Yes,Random,Description
fe3a3c3906d0ec7effd79238,1,beliefs_first,4,3,4,4,877,0.75,1,40,20,40,50,20,30,6,B,1,1,30,Female,No,Random,Description
e9d6a71534e99126a3b5652f,1,beliefs_first,2,2,4,4,776,0.98,0.98,45.5,9,45.5,45.5,9,45.5,5,A,1,1,30,Female,Yes,Random,Description
c24f62748c3e4f53f0152d83,1,choice_first,2,2,4,4,643,0.75,1,45,10,45,45,10,45,6,A,1,1,28,Female,No,Random,Description
6332c93e4bf67f1eda2c4558,0,choice_first,3,1,3,4,862,0.9,1,45.5,9,45.5,45.5,9,45.5,6,A,1,1,65,Male,No,Random,Description
f7644ff18cd0804d1af9aab6,1,beliefs_first,4,4,4,3,890,1,1,45.5,9,45.5,45.5,9,45.5,4,B,1,1,49,Male,No,Random,Description
c16533d16d178cfe4f7a3400,1,beliefs_first,2,2,4,4,947,0.2,0.23,70,20,10,70,20,10,6,A,1,1,62,Female,No,Random,Description
0e88e27fe93b24ddbbfed872,0,beliefs_first,4,3,4,4,978,1,1,100,0,0,100,0,0,6,B,1,1,33,Female,No,Random,Description
606ca2440d2910093a2a7f65,0,beliefs_first,4,3,5,4,1061,2,1.5,50,10,40,50,11,39,6,B,1,1,55,Female,No,Random,Description
858b9abc32bc944ec0107e81,1,beliefs_first,2,3,5,5,967,1,1,35,30,35,35,30,35,7,A,1,1,62,Female,No,Random,Description
102e1303d1d6b3809bb6cdf1,1,beliefs_first,2,3,5,4,785,1,0.8,45,10,45,45,10,45,6,A,1,1,33,Female,No,Random,Description
b174b569111d2499dac7e7d0,0,choice_first,3,2,3,4,883,2,1,10,10,80,50,10,40,5,B,1,1,55,Male,No,Random,Description
17f6752864d858f9446f321a,1,choice_first,3,3,3,4,608,1,1,50,5,45,50,5,45,5,A,1,1,27,Female,No,Random,Description
aea62000dc51716ad612a6ab,0,choice_first,1,1,5,5,1807,1,2,60,20,20,40,30,30,5,B,1,1,38,Male,No,Random,Description
39c908fdb336a02182d0c62d,1,beliefs_first,4,4,5,5,907,2,2,40,20,40,40,20,40,7,A,1,1,43,Female,Yes,Random,Description
d3301a2b28e6f1f0b625126c,1,choice_first,4,3,4,4,327,1,1,40,10,50,40,10,50,5,A,1,1,27,Female,No,Random,Description
6be06246a9ab76df2b7159c6,0,beliefs_first,3,2,5,2,342,1,0.8,45,10,45,47,8,45,3,B,1,1,19,Female,Yes,Random,Description
1995ae47faf46a7bdbdd0bb3,0,beliefs_first,5,2,3,4,403,1,1,45,10,45,45,10,45,4,B,1,1,24,Male,Yes,Random,Description
a9c741f2ef6f9ec9aec348bf,1,beliefs_first,3,4,4,4,398,0.99,0.91,35,50,15,85,12,3,5,B,1,1,28,Female,Yes,Random,Description
c2b65f5a131694e3246cb4cd,0,choice_first,4,2,3,2,491,0.75,1,25,25,50,60,10,30,5,B,1,1,27,Male,No,Random,Description
cb86edf90db619f45064b7a4,1,beliefs_first,4,4,5,4,518,1,1,45,10,45,45,10,45,4,B,1,1,52,Male,No,Random,Description
0add3f48401fdc0107a46017,1,choice_first,5,1,5,5,402,1,1.25,40,20,40,30,30,40,5,B,1,1,32,Male,No,Random,Description
c9894ebe1e10344ba6905c93,1,beliefs_first,5,4,3,4,409,0.7,0.2,50,30,20,30,40,30,7,B,1,1,50,Female,No,Random,Description
cd28bb078551600369bd4627,1,choice_first,4,2,3,3,557,1,1,50,10,40,50,10,40,5,B,1,1,41,Female,No,Random,Description
a3fc7ecc6dbc65f721ef35e5,1,choice_first,3,3,3,4,644,1,1.25,45,10,45,40,11,49,6,A,1,1,26,Female,No,Random,Description
b074cb92b7cfff21e741251a,1,beliefs_first,4,2,5,5,692,1.05,1.25,45,1,54,45,1,54,6,A,1,1,67,Female,No,Random,Description
a48fe5b2788d8371e9108e97,1,beliefs_first,3,3,4,3,731,0.73,1,65,25,10,55,15,30,5,B,1,1,35,Female,Yes,Random,Description
0342ff77bbb5efdef6abf1d9,1,beliefs_first,4,3,5,5,420,1,0.75,0,100,0,100,0,0,7,B,1,1,27,Female,Yes,Random,Description
7bce6dabb5b7a5529df238ae,0,beliefs_first,3,2,5,5,701,1.1,1,45,10,45,45,10,45,5,A,1,1,31,Female,No,Random,Description
92a86bed65576fea234809c0,1,choice_first,2,1,4,4,686,1,1.5,45,10,45,45,10,45,5,B,1,1,46,Female,No,Random,Description
1e2d915e273014585e736861,1,choice_first,3,5,2,2,788,1,1,40,30,30,30,40,30,6,A,1,1,29,Male,No,Random,Description
267d5dc38509f47114bf279d,1,choice_first,4,3,4,2,688,1.15,1.25,46,8,46,46,8,46,6,A,1,1,36,Male,No,Random,Description
497ce7c37fa7dd60930255a6,1,beliefs_first,4,2,4,2,874,1,0.8,25,50,25,50,25,25,5,A,1,1,37,Male,No,Random,Description
951fb72bf7fb58b64f1c5db8,1,choice_first,3,2,4,4,816,1,1,45,10,45,50,10,40,4,A,1,1,36,Male,No,Random,Description
02c577b3950ce55c4754041f,0,choice_first,2,2,3,3,967,2,1.8,45,10,45,45,10,45,2,B,1,1,51,Male,No,Random,Description
4505770772317a065e7d9de6,0,choice_first,4,1,4,4,951,2,2,0,0,100,0,0,100,7,B,1,1,25,Female,Yes,Random,Description
135364412d466de3e9b56763,1,beliefs_first,3,5,4,4,878,1,0.8,40,0.9,59.1,40,0.9,59.1,4,B,1,1,34,Female,No,Random,Description
65fb0bf20891cf0424bb1628,1,choice_first,4,3,4,3,717,1,1.2,45,10,45,42,10,48,6,A,1,1,50,Male,No,Random,Description
6c1c794168c5fa5bdec42aaa,1,beliefs_first,2,4,5,4,1026,1,1,45.5,9,45.5,45.5,9,45.5,6,A,1,1,54,Male,No,Random,Description
13ae43e976055239451bc6e3,0,choice_first,5,4,3,2,1173,0.8,1,45,10,45,45,10,45,5,A,1,1,23,Male,Yes,Random,Description
b5d6038f62011486452801de,1,choice_first,4,4,4,5,416,1,0.75,46,8,46,46,8,46,6,B,1,1,32,Male,No,Random,Description
27cd1095d9b62396e297f711,0,beliefs_first,5,4,5,5,680,0.18,0.18,45,10,45,45,10,45,6,A,1,1,24,Male,No,Random,Description
2f20c3b57cc011776ed9a0fc,1,beliefs_first,4,1,5,5,1045,1,1,45,10,45,45,10,45,5,B,1,1,49,Female,No,Random,Description
1c5770778a84237df0857804,1,choice_first,4,4,2,2,1519,0.2,2,50,30,20,20,30,50,6,B,1,1,32,Male,No,Random,Description
86f8889132dfe4d79c4323ac,1,choice_first,4,4,4,4,415,0.75,1,45,10,45,45,10,45,5,B,1,1,25,Female,DATA_EXPIRED,Random,Description
197889547fdfd0f4c0a3ee84,1,choice_first,4,4,5,5,336,0.75,1,50,10,40,30,10,60,5,B,1,1,27,Male,No,Random,Description
2abf372aa1e4d1de0cd46625,0,choice_first,4,2,3,3,284,1.8,2,20,30,50,10,50,40,5,A,1,1,30,Male,No,Random,Description
84c9d0284529ac489385f707,0,beliefs_first,4,4,2,4,570,1.25,1.25,45,10,45,45,10,45,4,B,1,1,34,Male,No,Random,Description
7ef8c098b2f0ba210caa0d41,0,choice_first,4,2,4,4,285,1.15,1.25,50,10,40,35,10,55,5,B,1,1,26,Female,No,Random,Description
0b80b6e00c54a0b016adab22,1,beliefs_first,4,3,5,2,275,0.8,1.2,80,1,19,40,1,59,7,A,1,1,30,Female,No,Random,Description
7e2dc893a288d13c94a4d4db,0,choice_first,3,1,4,4,302,0.2,0.4,50,10,40,60,10,30,3,B,1,1,23,Female,No,Random,Description
b166b162e7b6e7c114144ef9,0,beliefs_first,3,4,4,3,570,1,1.1,45,10,45,36,10,54,6,B,1,1,58,Female,No,Random,Description
4f6733edd6bc198d320f30fb,0,beliefs_first,5,3,4,5,315,1,1,10,30,60,20,40,40,4,A,1,1,33,Female,No,Random,Description
4c76026f6ff93b0b91dd45a6,1,choice_first,2,1,4,4,358,1,1.2,45,10,45,45,10,45,6,A,1,1,43,Female,No,Random,Description
25021cf434129cd9f52fec8e,1,beliefs_first,4,3,4,4,351,1,1,48,4,48,49,2,49,7,B,1,1,29,Female,No,Random,Description
f53d608761302ed3bf4f5c72,1,choice_first,3,3,4,4,336,2,2,50,5,45,50,5,45,6,A,1,1,35,Female,No,Random,Description
e3af20e6ea4149ee8b688adb,1,choice_first,4,2,4,4,660,1,1,45,10,45,45,10,45,5,A,1,1,34,Male,No,Random,Description
7cecf612506d4577dcfe8d14,1,choice_first,3,2,5,5,478,1,1.25,50,10,40,40,10,50,6,B,1,1,20,Male,No,Random,Description
612405c649f9b0d53e9aa912,1,beliefs_first,2,3,4,4,578,1,1,45,10,45,45,10,45,7,B,1,1,50,Female,No,Random,Description
649bf51a0118b7666b7db542,1,beliefs_first,5,5,5,5,571,0.89,0.91,45,10,45,47,10,43,7,B,1,1,62,Male,No,Random,Description
dc6af1581988d6a86aa4a75b,1,choice_first,4,3,3,4,376,1,1.05,49,1,50,49,1,50,7,B,1,1,31,Male,No,Random,Description
b4c1cc690ca352dc45756d29,1,choice_first,5,4,4,4,612,0.81,0.81,45.3,9.4,45.3,45.3,9.4,45.3,7,B,1,1,35,Male,No,Random,Description
aab211d7421d2071248689c4,1,choice_first,3,4,5,5,472,0.9,1.1,45,10,45,45,10,45,6,A,1,1,24,Male,No,Random,Description
fb225348fb99131761689564,0,choice_first,5,3,3,3,627,1.2,1,30,30,40,40,20,40,6,B,1,1,29,Male,No,Random,Description
909e12591a25951e5e84d55c,0,choice_first,3,2,5,5,745,1.1,0.8,40,10,50,50,10,40,5,B,1,1,48,Male,No,Random,Description
0905c32e3e7f7217ca49cd3e,1,beliefs_first,2,3,5,3,575,1,1,45,10,45,45,10,45,2,B,1,1,30,Male,No,Random,Description
192a1fe195e4fab028336cae,1,beliefs_first,2,4,4,3,580,0.8,1,50,5,45,40,10,50,6,B,1,1,34,Male,No,Random,Description
30b5362c5beecce35bce7e6c,0,beliefs_first,2,1,5,5,505,1,1.2,40,20,40,40,20,40,6,B,1,1,31,Female,No,Random,Description
4fa629ca6e74caf4d8929605,0,choice_first,3,2,4,4,728,1.25,1,50,20,30,60,10,30,3,A,1,1,51,Female,No,Random,Description
57a20d98e8cfea472bf3667d,1,choice_first,5,2,2,4,590,1,1,40,20,40,40,20,40,7,B,1,1,41,Female,No,Random,Description
2edaf84e05a9b29d542b299b,1,choice_first,4,4,4,4,650,1,0.9,45.5,9,45.5,45.5,9,45.5,6,B,1,1,35,Male,Yes,Random,Description
0e71407450879c293f9f31c3,0,beliefs_first,4,3,4,3,799,2,1,20,30,50,40,30,30,5,A,1,1,44,Male,Yes,Random,Description
68b6f5a0b265122e3c192bf1,1,choice_first,2,2,5,3,756,1,1,60,5,35,60,5,35,4,A,1,1,55,Female,No,Random,Description
bf3da0ef8e4dc229788c13f3,1,choice_first,4,2,4,3,736,1.25,0.75,20,20,60,20,20,60,5,A,1,1,46,Female,No,Random,Description
1e0acdb60849c99acd120fe2,0,beliefs_first,2,2,5,4,774,2,2,40,10,50,50,10,40,5,B,1,1,49,Female,DATA_EXPIRED,Random,Description
b4d7a3df5d326c83d67e92e1,1,choice_first,3,2,4,4,706,1,1,45,10,45,45,10,45,7,A,1,1,49,Male,No,Random,Description
dc84ef224ef2af3e8945664f,1,choice_first,3,1,5,4,491,0.75,1,50,10,40,40,25,35,5,A,1,1,30,Female,No,Random,Description
bfa9def5a9e1666c2dddbf8f,1,choice_first,4,3,5,3,783,1,1.25,50,25,25,25,25,50,5,A,1,1,53,Male,No,Random,Description
acd49d3ca55059d0837fe0ea,1,beliefs_first,4,3,4,4,1052,1,1,45,10,45,45,10,45,5,A,1,1,50,Male,No,Random,Description
4fb7c22e7e87beaf028eb064,1,beliefs_first,4,2,4,5,961,1.17,0.82,45.46,9.09,45.45,45.46,9.09,45.45,6,B,1,1,36,Male,No,Random,Description
193531650725818e7ec89dfc,1,beliefs_first,4,4,5,5,842,0.8,1,55,10,35,45,10,45,6,B,1,1,30,Female,No,Random,Description
463d30eabebfbb2bd140145a,1,beliefs_first,4,1,4,3,729,0.9,1.1,50,20,30,70,10,20,5,A,1,1,45,Female,Yes,Random,Description
8d5f4d5b804e299d91698861,0,choice_first,3,3,5,5,1053,1.25,1,20,30,50,10,30,60,5,A,1,1,51,Female,Yes,Random,Description
a3075981d3eb96152facacf0,0,choice_first,3,3,4,4,566,1,1,45,10,45,45,10,45,6,A,1,1,34,Male,No,Random,Description
93474a3b5641aff92c5853ed,1,beliefs_first,2,1,5,5,1394,0.4,0.2,50,10,40,40,40,20,4,B,1,1,64,Female,No,Random,Description
a431e26d86f7eabc22587c7b,1,choice_first,2,1,2,4,529,0.04,0.04,30,30,40,20,20,60,4,A,0,1,36,Male,No,BoxRight,Description
47d6fbd17a055b0f6dcd279b,1,choice_first,5,3,5,5,508,1.5,1.5,0,40,60,0,90,10,7,B,0,1,36,Male,No,BoxRight,Description
7aa79a4cc1f8e28429922216,0,beliefs_first,2,2,4,4,530,1,1,50,25,25,50,1,49,5,B,0,1,21,Female,Yes,BoxRight,Description
beaa55b48e0e927d39c6c413,1,choice_first,4,3,4,3,670,1,1.2,40,10,50,30,40,30,5,A,1,1,25,Male,No,BoxRight,Description
2b1aa04b7a7c74919f260088,0,choice_first,4,4,2,2,270,1,1,45,10,45,45,10,45,7,A,1,1,30,Male,Yes,BoxRight,Description
2cd780300f69c352ad637c33,0,beliefs_first,4,2,5,5,452,0.9,0.1,40,5,55,60,5,35,7,A,0,1,29,Male,No,BoxRight,Description
47b02182b9ab40f7952614bc,1,choice_first,4,3,3,4,399,2,2,0,0,100,0,0,100,5,B,0,1,21,Male,No,BoxRight,Description
406ad4c71e98205c91a89bf0,1,beliefs_first,2,3,5,5,885,1,1,49,2,49,49,2,49,5,A,0,1,21,Female,Yes,BoxRight,Description
d628e8f6be3f6c498742383f,1,choice_first,4,4,5,3,638,1,1,45,10,45,45,10,45,1,B,1,1,27,Male,No,BoxRight,Description
4eda5a15e5ecd009b191b0dc,1,beliefs_first,2,2,5,4,386,1,1,45,10,45,45,10,45,4,B,0,1,38,Male,No,BoxRight,Description
6b31aa868d49588b44126937,1,choice_first,4,3,4,5,648,1,1.1,46,8,46,46,8,46,7,A,1,1,30,Male,No,BoxRight,Description
9cb6554bd9e85d2db103de9b,0,beliefs_first,3,1,5,3,529,1.5,1,10,35,55,25,50,25,7,A,0,1,51,Female,No,BoxRight,Description
86d790e3ce957b96c492cfb1,1,choice_first,3,3,3,2,1004,1,120,60,25,15,60,22,18,6,B,0,1,65,Female,No,BoxRight,Description
00dac5efe6969a4957ac24b0,1,choice_first,2,2,4,5,632,0.1,0.11,49,2,49,48.5,3,48.5,6,B,0,1,27,Male,Yes,BoxRight,Description
7f772b65bca4f217d1d75a2b,0,beliefs_first,4,3,4,5,1013,1,1,0,100,0,0,100,0,4,A,1,1,74,Male,No,BoxRight,Description
52a73d79869ceae8c93140e3,0,beliefs_first,4,3,4,4,242,1,1,45,23,32,45,13,42,6,A,0,1,34,Male,DATA_EXPIRED,BoxRight,Description
ac2ca5a8ee98771e05fcce09,1,choice_first,2,3,3,2,654,0.68,1.12,64,0.5,35.5,44,0.7,55.3,4,B,0,1,28,Male,No,BoxRight,Description
de0ca9b36ada262b42d0a9f5,0,choice_first,4,3,4,4,567,2,1,33,34,33,35,60,5,5,A,1,1,60,Female,No,BoxRight,Description
5a734650bb5ad682378e3d2c,0,choice_first,2,3,4,4,723,1,1.1,45,10,45,45,10,45,6,A,1,1,32,Female,No,BoxRight,Description
204a4a8432e4bd1fa47767ea,0,choice_first,3,2,5,5,692,1,1,49,2,49,49,2,49,1,A,0,1,38,Male,No,BoxRight,Description
bcdae254127eb2d4da6830cb,0,beliefs_first,3,3,5,4,774,1,1,45.5,9,45.5,45.5,9,45.5,1,B,1,1,51,Female,No,BoxRight,Description
c6e8a124869ba778e62ede97,0,choice_first,3,2,2,2,470,1,1,49,2,49,49,2,49,7,A,0,1,30,Female,No,BoxRight,Description
575a6a86284e9be75adfa60b,1,choice_first,2,2,4,4,542,0.4,1,80,12,8,60,10,30,7,A,1,1,24,Male,No,BoxRight,Description
7563bc7a37313cf1f6d9f332,0,choice_first,4,2,4,5,593,1.75,1.5,10,90,0,20,40,40,5,A,1,1,30,Female,No,BoxRight,Description
e0d5a469b16f600a5d7476b1,1,beliefs_first,3,3,4,4,1220,1,1.1,45.5,9,45.5,45.5,9,45.5,6,A,1,1,50,Male,DATA_EXPIRED,BoxRight,Description
f5e0f187549ffd653d0e9408,0,beliefs_first,2,3,3,3,887,1,1,45,10,45,45,10,45,1,A,1,1,28,Male,No,BoxRight,Description
7b3570f7f10f898f13dc7b57,0,choice_first,2,3,3,2,1080,0.8,1.2,40,5,55,55,5,40,1,A,0,1,69,Female,No,BoxRight,Description
ba4b983885850e0ceb2d4a44,0,beliefs_first,2,2,4,2,1341,1,0.9,50,2,48,49,2,49,7,B,0,1,61,Female,No,BoxRight,Description
54dfb750584dec786d1e176e,0,choice_first,4,3,4,4,686,1,0.8,70,10,20,80,10,10,1,A,0,1,40,Female,DATA_EXPIRED,BoxRight,Description
e58590ee85b5fb8ebfd1ab37,0,beliefs_first,4,2,5,4,1327,1,1,48,2,50,50,2,48,3,B,0,1,40,Male,No,BoxRight,Description
d6ef9ed40ae0488b69df94df,1,choice_first,3,1,2,5,580,1,1,25,25,50,30,30,40,7,A,0,1,43,Female,No,BoxRight,Description
dd496c54e8d12ec3bd97298b,0,beliefs_first,3,2,4,4,685,0.18,0.2,0,0,100,0,0,100,6,A,1,1,52,Male,No,BoxRight,Description
e7f3a3d346b6dcdf7c5773f6,0,beliefs_first,3,3,5,4,1222,0.5,0.49,50,1,49,51,1,48,5,A,0,1,51,Male,Yes,BoxRight,Description
b40b6572251b2aed827797e3,0,beliefs_first,2,3,4,4,755,1.2,1,20,10,70,25,15,60,6,B,1,1,38,Male,No,BoxRight,Description
31cca81e61f770d3e10f0351,1,choice_first,5,2,5,5,1600,0.8,1,49,2,49,46,2,52,7,A,0,1,23,Male,Yes,BoxRight,Description
c56279e291002ca09a4b4e30,1,choice_first,3,4,3,4,491,1.1,1,45,10,45,45,10,45,5,A,1,1,38,Female,DATA_EXPIRED,BoxRight,Description
c1c4793b9baf3bff50c457a2,0,choice_first,3,2,4,3,634,1,1.25,50,20,30,30,20,50,6,B,1,1,33,Male,Yes,BoxRight,Description
7c98478337747c04a485e225,0,beliefs_first,4,2,5,4,923,1,1.25,49,2,49,40,20,40,6,B,1,1,20,Male,Yes,BoxRight,Description
8606a7e4601cd0c67521f8ff,0,beliefs_first,4,2,5,5,544,1,0.5,33,34,33,50,10,40,4,A,0,1,56,Female,DATA_EXPIRED,BoxRight,Description
01d32575b845719f936f929b,0,beliefs_first,3,4,5,4,1504,1,1,33,34,33,33,34,33,7,B,0,1,59,Male,No,BoxRight,Description
d38c8a80e7f949a2de85f7d4,1,choice_first,1,1,5,5,567,1,1,33,34,33,33,34,33,5,B,1,1,41,Female,No,BoxRight,Description
5a6af92785df6cf8fdbdd59b,0,beliefs_first,2,2,5,5,1676,1.13,1,30,10,60,25,50,25,7,B,1,1,42,Male,No,BoxRight,Description
272fd7dd609c3f2a594e6989,0,beliefs_first,3,3,3,4,810,0.8,1,40,20,40,50,10,40,6,B,1,1,30,Male,DATA_EXPIRED,BoxRight,Description
ee4d2cd97e64c0db057a1403,1,choice_first,2,3,5,5,998,1,1,45,10,45,45,10,45,3,A,1,1,30,Female,No,BoxRight,Description
91450a56a8098ebbcc278ec1,0,beliefs_first,4,3,5,5,610,1,1,10,10,80,33,33,34,5,A,0,1,31,Male,No,BoxRight,Description
efa0915c4eebc80ea47fa924,0,choice_first,3,2,3,3,539,1,1,45,10,45,55,10,35,4,B,1,1,45,Male,DATA_EXPIRED,BoxRight,Description
79b06a6eb4be89e134b18e62,1,choice_first,3,1,2,2,662,1,0.9,48,2,50,55,5,40,6,A,0,1,30,Female,No,BoxRight,Description
f88fcf2a8caafb01bdce7e23,1,beliefs_first,3,1,1,2,1590,1,0.88,46,8,46,36,18,46,6,A,1,1,52,Female,No,BoxRight,Description
8600a82e8e4b00da994415fd,0,beliefs_first,3,4,2,2,440,1,0.8,10,80,10,80,10,10,6,B,0,1,36,Female,No,BoxRight,Description
e32f319c2a4a45673b0d71d1,0,choice_first,5,4,4,4,370,0,2,100,0,0,0,0,100,6,A,0,1,24,Male,DATA_EXPIRED,BoxRight,Description
79d46bfb9ddd9314f022a2d0,0,choice_first,2,1,4,4,618,0.8,0.8,50,10,40,50,10,40,4,A,1,1,33,Female,No,BoxRight,Description
7f9ad6ae3860a564de6669c3,0,beliefs_first,5,3,5,2,1294,0.97,1,97,3,0,0,97,3,7,B,1,1,41,Female,No,BoxRight,Description
6de10b95e11e83fdd05b7040,1,beliefs_first,4,4,4,5,1038,0.18,0.95,91,0,9,36,9,55,7,B,1,1,20,Male,No,BoxRight,Description
cf63ce04519a2f6b0cde9761,0,beliefs_first,3,4,4,3,785,1,1,49.05,1.9,49.05,49.05,1.9,49.05,7,B,0,1,27,Male,No,BoxRight,Description
6bd6092f104fe35758b75774,1,beliefs_first,4,1,4,3,743,1,1,49,2,49,49,2,49,5,A,0,1,32,Female,Yes,BoxRight,Description
345a0a359db96960f43f91d1,1,beliefs_first,3,2,2,2,1980,1.1,1.1,45,9,46,45,9,46,6,A,1,1,58,Male,No,BoxRight,Description
e62b58d0ecec9742406dd52f,1,beliefs_first,5,1,5,5,2230,1,1.2,0,100,0,0,0,100,7,A,0,1,34,Male,No,BoxRight,Description
